t,tauM,thetaM,Reference
5.9625244140625,0.9155412912368774,-0.09533020108938217,-0.09868401288986206
5.96307373046875,0.8242362141609192,-0.09480895102024078,-0.09833035618066788
5.963623046875,0.8026549816131592,-0.0942281186580658,-0.0979350134730339
5.9642333984375,0.8026549816131592,-0.09363240003585815,-0.09744704514741898
5.96478271484375,1.2342790365219116,-0.09296221286058426,-0.09696424007415771
5.96533203125,0.7960146069526672,-0.09224735200405121,-0.09644028544425964
5.96588134765625,0.6681874990463257,-0.09150269627571106,-0.09587540477514267
5.96649169921875,0.6864485144615173,-0.0906984731554985,-0.09520003199577332
5.967041015625,1.2508800029754639,-0.0898793563246727,-0.0945495143532753
5.96759033203125,0.7213104367256165,-0.08898577839136124,-0.09385883063077927
5.9681396484375,0.5470007061958313,-0.08804751932621002,-0.0931282639503479
5.96868896484375,0.5918232202529907,-0.08709436655044556,-0.09235811978578568
5.96929931640625,0.5835227966308594,-0.08611142635345459,-0.0914563536643982
5.9698486328125,1.3123034238815308,-0.08508380502462387,-0.09060370177030563
5.97039794921875,0.49221765995025635,-0.08402640372514725,-0.08971250057220459
5.970947265625,0.34944969415664673,-0.08293921500444412,-0.08878312259912491
5.97149658203125,0.42913416028022766,-0.08183713257312775,-0.08781595528125763
5.97210693359375,0.532059907913208,-0.08072015643119812,-0.08669748902320862
5.97265625,1.232619047164917,-0.07958828657865524,-0.08565186709165573
5.97320556640625,0.3892919421195984,-0.07839684188365936,-0.08456975221633911
5.9737548828125,0.19672119617462158,-0.07717561721801758,-0.08345159143209457
5.974365234375,0.34446942806243896,-0.07593949884176254,-0.08216749131679535
5.97491455078125,1.1579147577285767,-0.07467358559370041,-0.08097478002309799
5.9754638671875,0.219962477684021,-0.07336300611495972,-0.0797475278377533
5.97601318359375,-0.0008300463086925447,-0.07202263176441193,-0.07848624140024185
5.9765625,0.24154368042945862,-0.07069715112447739,-0.07719144970178604
5.9771728515625,0.3876318335533142,-0.06935678422451019,-0.07571415603160858
5.97772216796875,1.1479542255401611,-0.0680164098739624,-0.07435042411088943
5.978271484375,0.25980469584465027,-0.06664625555276871,-0.07295491546392441
5.97882080078125,0.0987757071852684,-0.06526120007038116,-0.07152821868658066
5.9793701171875,0.31956803798675537,-0.06387615203857422,-0.07007092982530594
5.97998046875,0.5038383603096008,-0.06246131658554077,-0.06841659545898438
5.98052978515625,1.1877964735031128,-0.06101669371128082,-0.06689675152301788
5.9810791015625,0.2581446170806885,-0.05951249599456787,-0.06534827500581741
5.98162841796875,0.09545552730560303,-0.057978518307209015,-0.0637717992067337
5.98223876953125,0.3179079294204712,-0.05642964318394661,-0.061988141387701035
5.9827880859375,1.0865308046340942,-0.05486587435007095,-0.060354772955179214
5.98333740234375,0.13861793279647827,-0.053272321820259094,-0.05869552120566368
5.98388671875,0.030711917206645012,-0.051678769290447235,-0.05701108276844025
5.98443603515625,0.2797258198261261,-0.05010011047124863,-0.05530216917395592
5.98504638671875,0.4241538643836975,-0.04850655794143677,-0.05337555706501007
5.985595703125,1.189456582069397,-0.04688321799039841,-0.05161736533045769
5.98614501953125,0.24652394652366638,-0.04520030692219734,-0.04983697831630707
5.9866943359375,0.10043580830097198,-0.043487612158060074,-0.0480351597070694
5.9873046875,0.2647849917411804,-0.04177491366863251,-0.04600892215967178
5.98785400390625,1.098151445388794,-0.04003243148326874,-0.04416436329483986
5.9884033203125,0.20004136860370636,-0.03826016187667847,-0.042300768196582794
5.98895263671875,0.015771081671118736,-0.03650278598070145,-0.04041893407702446
5.989501953125,0.21332210302352905,-0.03476030379533768,-0.03851965814828873
5.9901123046875,0.42249375581741333,-0.03300292789936066,-0.036389872431755066
5.99066162109375,1.2359391450881958,-0.031200870871543884,-0.03445643186569214
5.9912109375,0.2066817283630371,-0.029339244589209557,-0.03250807896256447
5.99176025390625,-0.017430972307920456,-0.027462724596261978,-0.03054565191268921
5.9923095703125,0.19340099394321442,-0.02557131089270115,-0.02856997773051262
5.992919921875,0.27308544516563416,-0.02367989718914032,-0.026360277086496353
5.99346923828125,0.988585352897644,-0.02180337719619274,-0.024359416216611862
5.9940185546875,0.21000193059444427,-0.01989707164466381,-0.0223479475826025
5.99456787109375,-0.03403190150856972,-0.01797587238252163,-0.020326729863882065
5.99517822265625,0.11869683116674423,-0.016054673120379448,-0.01807054691016674
5.9957275390625,0.87735915184021,-0.014118580147624016,-0.01603158563375473
5.99627685546875,0.11205645650625229,-0.01212291605770588,-0.013985571451485157
5.996826171875,-0.1319773644208908,-0.010112359188497066,-0.01193337980657816
5.99737548828125,-0.01577087864279747,-0.008131587877869606,-0.009875888004899025
5.99798583984375,0.04565274715423584,-0.006165709346532822,-0.007584639824926853
5.99853515625,0.8424972295761108,-0.004229616839438677,-0.005518851336091757
5.99908447265625,0.02739173173904419,-0.0022339525166898966,-0.003450508462265134
5.9996337890625,-0.18676042556762695,-0.0002382882812526077,-0.0013804967748001218
6.00018310546875,-0.0838346779346466,0.0017722690245136619,0.0006902964087203145
6.00079345703125,-0.022411249577999115,0.0038126125000417233,0.0029910141602158546
6.0013427734375,0.8109554648399353,0.005838062614202499,0.00506054051220417
6.00189208984375,-0.02905162051320076,0.007878405973315239,0.007128085475414991
6.00244140625,-0.23822329938411713,0.009903856553137302,0.009192760102450848
6.0030517578125,-0.21996226906776428,0.011899520643055439,0.011482398957014084
6.00360107421875,0.6847884058952332,0.013895184732973576,0.013538104481995106
6.004150390625,-0.07553421705961227,0.01593552902340889,0.015588185749948025
6.00469970703125,-0.36771053075790405,0.01797587238252163,0.017631759867072105
6.0052490234375,-0.33284857869148254,0.020001322031021118,0.01966794766485691
6.005859375,-0.2647847831249237,0.022011879831552505,0.021920647472143173
6.00640869140625,0.6366457343101501,0.02399265021085739,0.023938367143273354
6.0069580078125,-0.1568787544965744,0.025973422452807426,0.025945980101823807
6.00750732421875,-0.4357743263244629,0.02792440727353096,0.027942625805735588
6.008056640625,-0.3345086872577667,0.029890285804867744,0.029927441850304604
6.0086669921875,-0.422493577003479,0.03184127062559128,0.032117873430252075
6.00921630859375,0.4606759250164032,0.03380715101957321,0.03407490253448486
6.009765625,-0.10043560713529587,0.0357879213988781,0.03601745516061783
6.01031494140625,-0.5005179047584534,0.03776869177818298,0.03794468939304352
6.01092529296875,-0.5768821835517883,0.039674997329711914,0.040067076683044434
6.011474609375,0.341149240732193,0.04155151918530464,0.0419592410326004
6.01202392578125,-0.16351912915706635,0.04344293102622032,0.04383351281285286
6.0125732421875,-0.5719019174575806,0.04531945288181305,0.04568908363580704
6.01312255859375,-0.6051037907600403,0.04719597101211548,0.04752514511346817
6.01373291015625,-0.6532464623451233,0.049057599157094955,0.04954136908054352
6.0142822265625,0.2448638677597046,0.05087454617023468,0.05133364722132683
6.01483154296875,-0.28470587730407715,0.052706386893987656,0.053103968501091
6.015380859375,-0.6781477928161621,0.05449355021119118,0.05485156551003456
6.0159912109375,-0.7495318055152893,0.05623603239655495,0.056765761226415634
6.01654052734375,0.1950610876083374,0.05793383717536926,0.058462902903556824
6.01708984375,-0.36937060952186584,0.05964653566479683,0.06013498455286026
6.01763916015625,-0.7528520822525024,0.0613592304289341,0.06178128346800804
6.0181884765625,-0.8192557096481323,0.06304214149713516,0.06340108066797256
6.018798828125,-0.8773589134216309,0.06471016258001328,0.06516891717910767
6.01934814453125,0.14027802646160126,0.06633350253105164,0.06673046201467514
6.0198974609375,-0.44075462222099304,0.06794194877147675,0.06826335191726685
6.02044677734375,-0.8242359757423401,0.06952060759067535,0.06976690888404846
6.02099609375,-0.9205213785171509,0.07103969156742096,0.07124047726392746
6.0216064453125,-0.9885851740837097,0.07249920815229416,0.0728418231010437
6.02215576171875,0.04399265721440315,0.0739140436053276,0.0742499902844429
6.022705078125,-0.45071515440940857,0.07535866647958755,0.0756262019276619
6.02325439453125,-0.8989401459693909,0.07675860822200775,0.07696986198425293
6.02386474609375,-1.0018658638000488,0.07812876999378204,0.07842391729354858
6.0244140625,0.010790804401040077,0.07945425063371658,0.07969693839550018
6.02496337890625,-0.4556954503059387,0.08079461753368378,0.08093561232089996
6.0255126953125,-0.95538330078125,0.08209031075239182,0.08213940262794495
6.02606201171875,-1.084870457649231,0.0833413228392601,0.08330777287483215
6.02667236328125,-1.157914638519287,0.08451787382364273,0.08456380665302277
6.0272216796875,-0.180120050907135,0.08563484996557236,0.08565573394298553
6.02777099609375,-0.6316652297973633,0.08675182610750198,0.08671069890260696
6.0283203125,-0.9968855977058411,0.08782412111759186,0.08772822469472885
6.02886962890625,-1.1512742042541504,0.08885174244642258,0.08870787173509598
6.02947998046875,-1.204397201538086,0.08981978893280029,0.08975140005350113
6.030029296875,-0.425813764333725,0.090728260576725,0.09064964950084686
6.03057861328125,-0.9155411124229431,0.09162184596061707,0.09150872379541397
6.0311279296875,-1.262500524520874,0.09248563647270203,0.09232822060585022
6.03173828125,-1.2276384830474854,0.09327496588230133,0.09319192916154861
6.03228759765625,-0.6316652297973633,0.09401962161064148,0.09392672777175903
6.0328369140625,-1.1313531398773193,0.09473448246717453,0.09462086856365204
6.03338623046875,-1.3455051183700562,0.09538977593183517,0.09527404606342316
6.033935546875,-1.3554656505584717,0.09597060084342957,0.0958859771490097
6.0345458984375,-1.35878586769104,0.09649185836315155,0.0965171754360199
6.03509521484375,-0.7511919140815735,0.09693864732980728,0.09704111516475677
6.03564453125,-1.2923821210861206,0.09734076261520386,0.09752300381660461
6.03619384765625,-1.4185491800308228,0.09768330305814743,0.09796261787414551
6.03680419921875,-1.3621059656143188,0.09795137494802475,0.09840124100446701
6.037353515625,-0.8939598798751831,0.09815987944602966,0.09875095635652542
6.03790283203125,-1.2691408395767212,0.09832370281219482,0.09905782341957092
6.0384521484375,-1.3139632940292358,0.09841305762529373,0.09932170063257217
6.03900146484375,-1.2209981679916382,0.09845773875713348,0.09954245388507843
6.03961181640625,-1.1047916412353516,0.09845773875713348,0.09973704069852829
6.0401611328125,-0.9371222853660583,0.09838327020406723,0.09986643493175507
6.04071044921875,-1.0898507833480835,0.09824923425912857,0.09995244443416595
6.041259765625,-1.0964912176132202,0.09808541089296341,0.09999500960111618
6.04180908203125,-1.0433682203292847,0.09786202013492584,0.09999410063028336
6.04241943359375,-0.9869251251220703,0.09757904708385468,0.09994210302829742
6.04296875,-0.99854576587677,0.0972662940621376,0.0998494029045105
6.04351806640625,-0.975304365158081,0.09690886735916138,0.0997132658958435
6.0440673828125,-0.9105607867240906,0.09649185836315155,0.09953372925519943
6.044677734375,-0.8922997713088989,0.09604506939649582,0.09928342700004578
6.04522705078125,-1.0898507833480835,0.09553870558738708,0.09901251643896103
6.0457763671875,-0.9205213785171509,0.0949876680970192,0.09869847446680069
6.04632568359375,-0.7860538363456726,0.09440683573484421,0.0983414277434349
6.046875,-0.7943543791770935,0.09376643598079681,0.09794152528047562
6.0474853515625,-0.7727731466293335,0.09311114251613617,0.09744711220264435
6.04803466796875,-1.2492196559906006,0.09241117537021637,0.09695728123188019
6.048583984375,-0.815935492515564,0.09166651964187622,0.09642515331506729
6.04913330078125,-0.6847882270812988,0.09087719023227692,0.09585095196962357
6.0496826171875,-0.6964088678359985,0.09007296711206436,0.09523492306470871
6.05029296875,-0.7495318055152893,0.0892389565706253,0.09450168907642365
6.05084228515625,-1.4102487564086914,0.08837516605854034,0.0937981978058815
6.0513916015625,-0.7644727230072021,0.08746669441461563,0.09305374324321747
6.05194091796875,-0.6466060876846313,0.08649864792823792,0.09226862341165543
6.05255126953125,-0.6748276948928833,0.08551570773124695,0.09134898334741592
6.0531005859375,-1.3056628704071045,0.08448808640241623,0.09047913551330566
6.05364990234375,-0.5918230414390564,0.08341579139232635,0.08956971764564514
6.05419921875,-0.4158531725406647,0.08229881525039673,0.0886211097240448
6.05474853515625,-0.49055737257003784,0.0811818391084671,0.08763372153043747
6.05535888671875,-0.5818624496459961,0.08002018183469772,0.0864916518330574
6.055908203125,-1.2757811546325684,0.0788436308503151,0.0854237973690033
6.05645751953125,-0.4208334684371948,0.07760751247406006,0.08431852608919144
6.0570068359375,-0.20170125365257263,0.07635650038719177,0.08317630738019943
6.0576171875,-0.400912344455719,0.07510548830032349,0.08186443895101547
6.05816650390625,-1.1794958114624023,0.07383958250284195,0.080645851790905
6.0587158203125,-0.26146459579467773,0.07252899557352066,0.07939189672470093
6.05926513671875,-0.03403190150856972,0.07121840864419937,0.07810311019420624
6.059814453125,-0.3295283913612366,0.06990782171487808,0.0767800509929657
6.0604248046875,-0.4971977770328522,0.06856745481491089,0.07527047395706177
6.06097412109375,-1.1977567672729492,0.0671972930431366,0.07387693226337433
6.0615234375,-0.31790775060653687,0.06575267016887665,0.07245094329118729
6.06207275390625,-0.11869663000106812,0.0643080472946167,0.07099311053752899
6.0626220703125,-0.35774996876716614,0.0628485307097435,0.06950405985116959
6.063232421875,-0.5387001037597656,0.0613890178501606,0.06781374663114548
6.06378173828125,-1.1745154857635498,0.05991460755467415,0.0662609413266182
6.0643310546875,-0.2531641125679016,0.058410413563251495,0.06467897444963455
6.06488037109375,-0.12367689609527588,0.05690621957182884,0.06306852400302887
6.06549072265625,-0.41917338967323303,0.05538713186979294,0.061246585100889206
6.0660400390625,-1.137993574142456,0.05383825674653053,0.059578318148851395
6.06658935546875,-0.19672098755836487,0.05222981050610542,0.05788378790020943
6.067138671875,-0.07387412339448929,0.05060647428035736,0.0561637245118618
6.06768798828125,-0.35941004753112793,0.04896824061870575,0.05441888049244881
6.06829833984375,-0.5054982304573059,0.04733001068234444,0.05245201662182808
6.06884765625,-1.2409192323684692,0.045661989599466324,0.050657354295253754
6.06939697265625,-0.21996226906776428,0.043964188545942307,0.04884030297398567
6.0699462890625,-0.14857828617095947,0.04225149005651474,0.04700165241956711
6.07049560546875,-0.33284857869148254,0.040568578988313675,0.04514220729470253
6.07110595703125,-0.5636014342308044,0.038840990513563156,0.04305275157094002
6.0716552734375,-1.3621059656143188,0.037068720906972885,0.04115207865834236
6.07220458984375,-0.29798662662506104,0.03525177389383316,0.03923315927386284
6.07275390625,-0.07387412339448929,0.033390145748853683,0.0372968353331089
6.0733642578125,-0.33616873621940613,0.03154341131448746,0.0351259745657444
6.07391357421875,-1.0118263959884644,0.029711568728089333,0.033155690878629684
6.074462890625,-0.18842051923274994,0.027849942445755005,0.03117065690457821
6.07501220703125,0.025731639936566353,0.025988316163420677,0.029171742498874664
6.0755615234375,-0.27142515778541565,0.02414158172905445,0.02715982124209404
6.076171875,-0.34612932801246643,0.022265061736106873,0.02491017058491707
6.07672119140625,-1.0782301425933838,0.02034386247396469,0.022873694077134132
6.0772705078125,-0.2780655324459076,0.018377983942627907,0.020826971158385277
6.07781982421875,-0.009130509570240974,0.016426997259259224,0.018770897760987282
6.07843017578125,-0.14193792641162872,0.014461119659245014,0.016476508229970932
6.0789794921875,-0.9188612103462219,0.012525027617812157,0.01440366916358471
6.07952880859375,-0.16351912915706635,0.010544256307184696,0.012324302457273006
6.080078125,0.07221423089504242,0.008563484996557236,0.010239320807158947
6.08062744140625,-0.05063282698392868,0.006567820440977812,0.008149642497301102
6.08123779296875,-0.19506089389324188,0.004557263106107712,0.005823385901749134
6.081787109375,-0.9105607867240906,0.002516919979825616,0.003726811148226261
6.08233642578125,-0.09379523247480392,0.00046168355038389564,0.0016284051816910505
6.0828857421875,0.19174090027809143,-0.0015786598669365048,-0.00047090809675864875
6.08343505859375,0.05727339908480644,-0.0035743240732699633,-0.002570203272625804
6.08404541015625,-0.040672268718481064,-0.0055699883960187435,-0.00490160658955574
6.0845947265625,-0.8441571593284607,-0.0075805457308888435,-0.006997824180871248
6.08514404296875,-0.005810324102640152,-0.00965067557990551,-0.009091145358979702
6.085693359375,0.2432037740945816,-0.011720804497599602,-0.011180644854903221
6.0863037109375,0.18842072784900665,-0.013776040636003017,-0.013496706262230873
6.08685302734375,-0.6798079013824463,-0.01581638492643833,-0.015575109981000423
6.08740234375,0.0871550664305687,-0.017871620133519173,-0.017646826803684235
6.08795166015625,0.3311886787414551,-0.01989707164466381,-0.01971093937754631
6.0885009765625,0.2764056324958801,-0.021892735734581947,-0.021766535937786102
6.089111328125,0.18676061928272247,-0.023903293535113335,-0.024039437994360924
6.08966064453125,-0.61672443151474,-0.025928743183612823,-0.02607407048344612
6.0902099609375,0.055613305419683456,-0.027983980253338814,-0.02809736877679825
6.09075927734375,0.42249375581741333,-0.030024323612451553,-0.030108435079455376
6.09130859375,0.44075480103492737,-0.03200509399175644,-0.03210637718439102
6.0919189453125,0.40921300649642944,-0.03395608067512512,-0.03430984169244766
6.09246826171875,-0.5187789797782898,-0.03586238622665405,-0.0362771712243557
6.093017578125,0.18012025952339172,-0.037813372910022736,-0.03822863847017288
6.09356689453125,0.5204392075538635,-0.03974946215748787,-0.040163371711969376
6.09417724609375,0.4855773150920868,-0.0416855551302433,-0.042292408645153046
6.0947265625,-0.39427199959754944,-0.04359186068177223,-0.044189006090164185
6.09527587890625,0.16517941653728485,-0.04549816623330116,-0.046066220849752426
6.0958251953125,0.5486608147621155,-0.04738958179950714,-0.047923218458890915
6.09637451171875,0.5885030031204224,-0.04922142252326012,-0.049759168177843094
6.09698486328125,0.5818626880645752,-0.05102347582578659,-0.05177343264222145
6.0975341796875,-0.30628710985183716,-0.05281063914299011,-0.05356227234005928
6.09808349609375,0.3046272099018097,-0.054612696170806885,-0.05532755330204964
6.0986328125,0.6648672819137573,-0.05642964318394661,-0.05706848204135895
6.09918212890625,0.6914287805557251,-0.05820191279053688,-0.058784279972314835
6.09979248046875,0.7511921525001526,-0.0599295012652874,-0.06066032126545906
6.100341796875,-0.231582909822464,-0.061612412333488464,-0.062320563942193985
6.10089111328125,0.39593228697776794,-0.06326553970575333,-0.06395333260297775
6.1014404296875,0.7329310774803162,-0.06488887965679169,-0.06555788964033127
6.10205078125,0.7611526846885681,-0.0664675384759903,-0.0673067644238472
6.10260009765625,-0.22494253516197205,-0.06803130358457565,-0.06884942203760147
6.1031494140625,0.4241538643836975,-0.06959506869316101,-0.0703616738319397
6.10369873046875,0.8109554648399353,-0.07115883380174637,-0.07184283435344696
6.104248046875,0.9188615083694458,-0.07267792522907257,-0.07329224795103073
6.1048583984375,0.9304821491241455,-0.07415233552455902,-0.07486467808485031
6.10540771484375,-0.048972733318805695,-0.07556717097759247,-0.07624493539333344
6.10595703125,0.4523754417896271,-0.07698200643062592,-0.07759146392345428
6.10650634765625,0.849137544631958,-0.07836705446243286,-0.07890364527702332
6.10711669921875,1.0085065364837646,-0.07967764139175415,-0.08032064139842987
6.107666015625,-0.014110786840319633,-0.08095844089984894,-0.08155839890241623
6.10821533203125,0.43245434761047363,-0.08220945298671722,-0.0827600359916687
6.1087646484375,0.9022605419158936,-0.08346047252416611,-0.08392499387264252
6.10931396484375,1.0466886758804321,-0.08465190976858139,-0.0850527435541153
6.10992431640625,1.1396538019180298,-0.08581356704235077,-0.08626154810190201
6.1104736328125,0.18676061928272247,-0.0869305431842804,-0.0873090997338295
6.11102294921875,0.6217048764228821,-0.08801773190498352,-0.08831790834665298
6.111572265625,1.036728024482727,-0.08907513320446014,-0.08928752690553665
6.11212158203125,1.146294116973877,-0.09005807340145111,-0.09021749347448349
6.11273193359375,1.2309588193893433,-0.09099633246660233,-0.09120378643274307
6.11328125,0.4739566743373871,-0.09187502413988113,-0.09204869717359543
6.11383056640625,1.0085065364837646,-0.09270903468132019,-0.09285270422697067
6.1143798828125,1.2591804265975952,-0.09348347038030624,-0.09361543506383896
6.114990234375,1.295702576637268,-0.0941983312368393,-0.09441408514976501
6.11553955078125,0.6615471243858337,-0.09485362470149994,-0.09508854895830154
6.1160888671875,1.1313533782958984,-0.09546424448490143,-0.09572071582078934
6.11663818359375,1.4285099506378174,-0.09601528197526932,-0.09631028771400452
6.1171875,1.300682783126831,-0.0965067520737648,-0.0968569815158844
6.1177978515625,1.2890621423721313,-0.09692375361919403,-0.09741383045911789
6.11834716796875,0.7594926357269287,-0.0972960814833641,-0.09786920249462128
6.118896484375,1.2492198944091797,-0.09760883450508118,-0.09828098118305206
6.11944580078125,1.3604460954666138,-0.09789180010557175,-0.09864895045757294
6.1199951171875,1.3073232173919678,-0.09810030460357666,-0.09897294640541077
6.12060546875,1.224318504333496,-0.09823434054851532,-0.0992811843752861
6.12115478515625,0.9288219809532166,-0.09833859652280807,-0.09951186180114746
6.1217041015625,1.1728556156158447,-0.09838327020406723,-0.09969813376665115
6.12225341796875,1.1778359413146973,-0.09838327020406723,-0.09983992576599121
6.12286376953125,1.1628950834274292,-0.09833859652280807,-0.09994519501924515
6.1234130859375,1.0483486652374268,-0.09823434054851532,-0.09999282658100128
6.12396240234375,1.12803316116333,-0.09807051718235016,-0.09999580681324005
6.12451171875,1.1164125204086304,-0.09786202013492584,-0.09995411336421967
6.12506103515625,1.0300877094268799,-0.09760883450508118,-0.09986774623394012
6.12567138671875,1.0184670686721802,-0.09731097519397736,-0.09971943497657776
6.126220703125,1.1429740190505981,-0.09695354104042053,-0.0995388850569725
6.12677001953125,1.0101665258407593,-0.09655143320560455,-0.09931381046772003
6.1273193359375,0.9719844460487366,-0.09608975052833557,-0.0990443155169487
6.1279296875,0.9122211337089539,-0.09559828042984009,-0.0986928939819336
6.12847900390625,1.2209984064102173,-0.0950472354888916,-0.09832997620105743
6.1290283203125,0.9769647121429443,-0.09445151686668396,-0.09792304039001465
6.12957763671875,0.8474774956703186,-0.09379622340202332,-0.09747223556041718
6.130126953125,0.8308765292167664,-0.09309624880552292,-0.09697777032852173
6.1307373046875,0.8175958395004272,-0.09235160052776337,-0.0963774099946022
6.13128662109375,1.300682783126831,-0.09157716482877731,-0.09579146653413773
6.1318359375,0.8109554648399353,-0.09074315428733826,-0.09516257792711258
6.13238525390625,0.6549067497253418,-0.0898495763540268,-0.09449100494384766
6.1329345703125,0.6549067497253418,-0.08892620354890823,-0.09377704560756683
6.133544921875,0.6532466411590576,-0.08797305077314377,-0.09293441474437714
6.13409423828125,1.3753869533538818,-0.08697522431612015,-0.09213199466466904
6.1346435546875,0.6283453106880188,-0.08591781556606293,-0.09128820896148682
6.13519287109375,0.4523754417896271,-0.08484552055597305,-0.09040342271327972
6.13580322265625,0.5054984092712402,-0.08374343812465668,-0.08937270194292068
6.1363525390625,1.2160180807113647,-0.0826413556933403,-0.0884026437997818
6.13690185546875,0.3892919421195984,-0.08146480470895767,-0.08739284425973892
6.137451171875,0.2548244297504425,-0.08028825372457504,-0.08634375035762787
6.13800048828125,0.38265153765678406,-0.07909681648015976,-0.08525580912828445
6.13861083984375,0.5470007061958313,-0.07787558436393738,-0.08400201797485352
6.13916015625,1.222658395767212,-0.07662457227706909,-0.0828336775302887
6.13970947265625,0.33284878730773926,-0.07529909908771515,-0.08162804692983627
6.1402587890625,0.10209590196609497,-0.07397361844778061,-0.08038564771413803
6.14080810546875,0.29632672667503357,-0.07263324409723282,-0.07910703122615814
6.14141845703125,0.4523754417896271,-0.07126308977603912,-0.07764456421136856
6.1419677734375,1.2077175378799438,-0.06989292800426483,-0.07629136741161346
6.14251708984375,0.3311886787414551,-0.06846319884061813,-0.07490376383066177
6.14306640625,0.09213534742593765,-0.06704836338758469,-0.07348237186670303
6.1436767578125,0.3278685212135315,-0.06563352793455124,-0.07186418771743774
6.14422607421875,1.0632895231246948,-0.06420379877090454,-0.0703735426068306
6.144775390625,0.23988358676433563,-0.06271449476480484,-0.06885112076997757
6.14532470703125,0.11371654272079468,-0.06122519448399544,-0.06729759275913239
6.1458740234375,0.31956803798675537,-0.05969121307134628,-0.06571365147829056
6.146484375,0.5038383603096008,-0.05814233794808388,-0.06391889601945877
6.14703369140625,1.2276387214660645,-0.05656367912888527,-0.06227307394146919
6.1475830078125,0.2315831333398819,-0.054925449192523956,-0.06059907749295235
6.14813232421875,0.0871550664305687,-0.053302109241485596,-0.05889764428138733
6.148681640625,0.33284878730773926,-0.051678769290447235,-0.057169537991285324
6.1492919921875,0.46897637844085693,-0.05004053935408592,-0.055219076573848724
6.14984130859375,1.217678189277649,-0.04838741198182106,-0.053437210619449615
6.150390625,0.24984414875507355,-0.04667471721768379,-0.05163110792636871
6.15093994140625,0.14359821379184723,-0.044947125017642975,-0.049801576882600784
6.15155029296875,0.3046272099018097,-0.043189749121665955,-0.04774228483438492
6.152099609375,1.0251073837280273,-0.041417479515075684,-0.045865997672080994
6.15264892578125,0.15687896311283112,-0.03960053250193596,-0.043968863785266876
6.1531982421875,0.07553441822528839,-0.037783585488796234,-0.04205172881484032
6.15374755859375,0.17846015095710754,-0.03598152846097946,-0.04011546075344086
6.15435791015625,0.4025726616382599,-0.03417947515845299,-0.037942659109830856
6.1549072265625,1.1363335847854614,-0.03236252814531326,-0.0359688475728035
6.15545654296875,0.2581446170806885,-0.030471114441752434,-0.03397862985730171
6.156005859375,-0.02075115777552128,-0.028564807027578354,-0.03197289630770683
6.1566162109375,0.219962477684021,-0.02662871591746807,-0.029727205634117126
6.15716552734375,0.9703243374824524,-0.024677729234099388,-0.027691688388586044
6.15771484375,0.1601991504430771,-0.022696958854794502,-0.02564348466694355
6.15826416015625,-0.10707597434520721,-0.02074597403407097,-0.023583512753248215
6.1588134765625,0.10873627662658691,-0.018809881061315536,-0.021512705832719803
6.159423828125,0.2548244297504425,-0.016858896240592003,-0.01920023001730442
6.15997314453125,0.947083055973053,-0.014878123998641968,-0.01710961014032364
6.1605224609375,0.20502163469791412,-0.012837780639529228,-0.015011069364845753
6.16107177734375,-0.085494764149189,-0.010782544501125813,-0.01290555577725172
6.16162109375,0.02241145260632038,-0.008742201142013073,-0.010794018395245075
6.1622314453125,0.14193812012672424,-0.006731643807142973,-0.00844196043908596
6.16278076171875,0.8375169038772583,-0.004721086472272873,-0.006320841144770384
6.163330078125,0.05229312181472778,-0.0026807431131601334,-0.004196672700345516
6.16387939453125,-0.16351912915706635,-0.0006403997540473938,-0.002070415997877717
6.16448974609375,-0.06391356885433197,0.001444622641429305,0.00029337083105929196
6.1650390625,0.7329310774803162,0.003529645036906004,0.0024208766408264637
6.16558837890625,-0.04565254598855972,0.005659346468746662,0.004547475837171078
6.1661376953125,-0.2896861732006073,0.007759261876344681,0.006672204937785864
6.16668701171875,-0.2066815346479416,0.009829391725361347,0.00879410095512867
6.16729736328125,-0.181780144572258,0.011869735084474087,0.01114727184176445
6.1678466796875,0.6847884058952332,0.013910078443586826,0.013260030187666416
6.16839599609375,-0.07719430327415466,0.015995100140571594,0.015366966836154461
6.1689453125,-0.34612932801246643,0.018095016479492188,0.01746712625026703
6.16949462890625,-0.33616873621940613,0.02018003910779953,0.019559554755687714
6.17010498046875,-0.2797256112098694,0.02223527431488037,0.02187425084412098
6.170654296875,0.6134044528007507,0.02424583211541176,0.02394723705947399
6.17120361328125,-0.12367689609527588,0.026286175474524498,0.02600954659283161
6.1717529296875,-0.4490550458431244,0.028296733275055885,0.02806023880839348
6.17236328125,-0.3610701560974121,0.030307291075587273,0.030324026942253113
6.17291259765625,0.4639960825443268,0.03231784701347351,0.03234713897109032
6.1734619140625,-0.11205625534057617,0.03437308222055435,0.03435574471950531
6.17401123046875,-0.5370399951934814,0.03642832115292549,0.03634893149137497
6.174560546875,-0.59514319896698,0.03842398524284363,0.03832579031586647
6.1751708984375,-0.5934831500053406,0.04037496820092201,0.04050205275416374
6.17572021484375,0.28304600715637207,0.04228127747774124,0.042441487312316895
6.17626953125,-0.1934007853269577,0.044217366725206375,0.04436180740594864
6.17681884765625,-0.5636014342308044,0.046138565987348557,0.046262145042419434
6.17742919921875,-0.6665271520614624,0.048044875264167786,0.04834912717342377
6.177978515625,0.22494274377822876,0.049936287105083466,0.05020442232489586
6.17852783203125,-0.2166420966386795,0.051827698945999146,0.05203705653548241
6.1790771484375,-0.6748276948928833,0.05368932709097862,0.05384618788957596
